Fecha,Estación,Alcalinidad Total (mg CaCO3/L),Clorofila a (µg/L),Conductividad (µS/cm),Fosfato (ortofosfato) (µg PO4-P/L),Fósforo total (µg P/L),Ion Nitrito (mg NO2-N/L),Nitrato (mg NO3-N/L),Nitrógeno Amoniacal (amonio) (mg NH4-N/L),Nitrógeno total (mg N/L),Oxigeno disuelto (mg/L),Potencial de hidrogeno (pH) (sin unid),Sólidos suspendidos totales (mg/L),Temperatura (ºC),Turbidez (NTU)
11/04/2018 12:20,RN7,34,6.1,87.1,37,83,<LD,<0.060,0.041,0.44,8.53,7.54,LD<x<LC,23.4,18.8
12/04/2018 11:26,RN9,38,31,94.1,42,85,<LD,<0.020,0.041,0.37,9.16,7.8,10,23,28.1
12/04/2018 11:34,RN9F,38,,91.4,39,85,<LD,<0.020,0.041,0.4,9.04,7.71,10,22.7,23.8
12/04/2018 12:35,RN10,38,10,92.7,59,87,<LD,<0.060,0.069,0.42,10.33,7.57,24,22.6,24.4
17/04/2018 10:35,RN11,38,6.5,89.2,53,94,<LD,<0.060,0.035,0.42,8.92,7.1,5,21,22.1
17/04/2018 11:00,RN12,40,55,94.9,70,120,LD<X<LC,<0.060,0.025,0.4,8.5,7.14,12,21.3,37.3
17/04/2018 12:50,RN13,38,19,93.9,94,100,<LD,<0.060,0.027,0.36,8.83,7.11,6,23.1,15.7
17/04/2018 13:10,RN13F,38,,96.8,49,90,<LD,0.064,0.04,0.41,8.28,7.12,LD<X<LC,22.8,16.9
17/04/2018 14:10,RN14,43,LD<x<LC,105.8,67,100,<LD,0.11,0.044,0.43,10.23,8.38,LD<X<LC,27,19.2
18/04/2018 10:00,RN15,42,7.4,100.7,84,94,<LD,0.076,<LC,0.41,8.92,7.26,6,22.3,17.5
18/04/2018 10:18,RN16,41,14,99.3,55,97,LD<X<LC,<0.060,<LC,0.39,8.95,7.35,6,22.5,20.3
18/04/2018 12:00,RN17,51,26,115.1,LD<x<LC,120,<LD,<0.020,<LC,0.9,9.97,8.17,13,23.5,22.5
02/07/2018 15:16,RN0,49,LD<x<LC,120.7,140,280,0.018,0.67,<LC,2.23,9.23,,87,16,119
03/07/2018 9:15,RN1,23,LD<x<LC,52.3,54,130,0.01,0.18,0.25,2.21,9.03,6.92,72,13.5,104
03/07/2018 11:26,RN2,27,LD<x<LC,51.2,29,100,0.011,0.14,0.086,1.49,9.19,7.59,81,14,107
03/07/2018 13:30,RN3,46,LD<x<LC,82.6,LD<x<LC,100,0.009,0.22,0.14,1.29,10.03,7.62,39,13.6,52.8
04/07/2018 10:06,RN6,37,<LD,72.5,62,110,0.008,0.48,0.18,1.68,9.99,7.27,<LD,12.4,36
04/07/2018 11:49,RN7,37,<LD,68.2,74,110,0.008,0.39,0.015,1.03,10.48,7.3,LD<x<LC,11.6,30.6
05/07/2018 10:38,RN9,44,<LD,73.5,66,110,0.009,0.47,0.038,0.93,9.99,7.21,<LD,11.7,29.3
05/07/2018 11:10,RN9F,44,,74,60,110,0.009,0.35,0.046,0.94,10.24,7.57,<LD,11.6,28.5
05/07/2018 12:27,RN10,43,<LD,75.1,56,110,0.009,0.45,0.054,1.17,10.82,7.72,LD<x<LC,11.6,30.1
10/07/2018 10:45,RN11,40,LD<x<LC,69.5,70,140,0.008,0.48,0.025,1.03,10.64,7.53,LD<X<LC,11.3,32.5
10/07/2018 11:00,RN12,75,LD<x<LC,132.5,100,150,0.013,0.42,0.037,1.08,10.43,7.54,LD<X<LC,10.9,18.1
10/07/2018 12:35,RN14,50,<LD,85.1,62,120,0.007,0.43,0.064,1.19,10.39,7.74,LD<X<LC,11.7,31.2
10/07/2018 13:07,RN13,50,<LD,85.2,70,120,0.014,0.41,0.016,0.9,10.29,7.48,LD<X<LC,11.7,29.4
11/07/2018 10:15,RN15,57,LD<x<LC,93.4,87,120,0.005,0.45,0.018,0.96,10.5,7.62,9,11.2,32.2
11/07/2018 10:30,RN16,58,LD<x<LC,94.3,73,130,0.007,0.47,0.016,0.94,10.49,7.55,11,11.1,33
11/07/2018 12:07,RN17,79,LD<x<LC,132.4,98,120,0.006,0.46,0.038,0.96,10.2,7.83,5,12.8,28.5
25/09/2018 9:15,RN1,36,LD<x<LC,80.6,70,150,LD<X<LC,0.15,0.13,2.04,8.78,6.56,68,18.3,80.9
25/09/2018 11:40,RN2,33,5.3,73.9,42,140,LD<X<LC,0.07,0.046,0.94,9.22,6.03,38,19,47.5
25/09/2018 13:30,RN3,31,2.3,72.2,49,110,LD<X<LC,0.19,0.032,0.91,9.59,6.01,<LC,19.4,28
26/09/2018 9:50,RN9,36,LD<x<LC,76.9,35,86,0.006,0.21,0.036,0.74,9.4,5.84,<LC,18.3,20.6
26/09/2018 10:25,RN9F,37,,80.9,55,89,0.007,0.22,0.028,0.76,9.29,5.99,30,18.4,26.1
26/09/2018 11:15,RN10,38,<LD,79.1,52,91,0.006,0.21,0.036,0.73,9.02,6.55,<LC,18,20.3
26/09/2018 12:30,RN7,30,<LD,65.5,74,89,LD<X<LC,0.18,0.032,0.7,11.14,6.51,<LC,17.5,17.9
27/09/2018 10:25,RN5,30,3.7,66.5,36,85,LD<X<LC,0.18,0.068,0.75,9.88,7.26,<LC,17.6,19.6
27/09/2018 11:05,RN6,31,LD<x<LC,68.4,37,110,LD<X<LC,0.21,0.042,0.77,10.15,7.41,16,17.4,28.8
02/10/2018 10:30,RN11,34,<LD,70.7,36,90,LD<X<LC,0.3,0.039,0.93,10.71,7.01,< LC,18,21.5
02/10/2018 10:50,RN12,73,<LD,158,100,160,0.016,0.43,0.066,1.21,9.38,7.42,< LC,18.3,17.4
02/10/2018 12:45,RN14,35,<LD,80.5,43,110,<LD,0.24,0.071,1.2,9.93,7.41,11,19.1,22.1
02/10/2018 13:10,RN13,34,LD<x<LC,76.1,37,99,LD<X<LC,0.24,0.028,0.89,9.43,7.13,< LC,18.8,19
02/10/2018 13:25,RN13F,34,,75.6,34,98,LD<X<LC,0.24,0.029,0.92,9.68,7.35,11,18.3,18.1
03/10/2018 9:44,RN15,38,<LD,97.7,49,110,LD<X<LC,0.21,0.018,1.95,10.1,7.03,12,17.5,21.5
03/10/2018 10:00,RN16,38,<LD,80.8,56,120,<LD,0.24,0.024,1.84,9.86,6.91,13,17.4,26
03/10/2018 11:25,RN17,40,<LD,85.8,68,63,<LD,0.24,0.041,4.37,9.16,6.8,19,17.6,29.8
14/01/2019 14:44,RN0,20,LD<x<LC,83.2,82,140,LD<X<LC,0.16,0.093,1.49,4.5,5.64,20,26.6,35.3
15/01/2019 9:30,RN1,18,<LD,76.1,42,150,0.005,0.21,0.098,0.44,6.78,7.24,80,24.6,70
15/01/2019 11:53,RN2,19,<LD,66.9,53,120,0.008,0.08,0.11,1.33,7.11,6.59,23,24.3,37.9
16/01/2019 11:30,RN3,36,3,99.8,49,94,0.005,0.11,0.051,1.4,7.85,7.66,<LC,25.4,17.6
16/01/2019 16:04,RN5,32,8.8,80,<LC,55,<LD,<LC,0.026,1.71,7.94,7.25,<LC,25.7,10.5
16/01/2019 16:35,RN5F,31,,79.4,<LC,52,<LD,<LC,0.065,0.73,7.67,7.45,<LC,24.8,10.4
16/01/2019 17:10,RN6,33,LD<x<LC,85.6,20,59,<LD,<LC,0.056,1.24,7.42,7.24,<LC,26.6,18.3
16/01/2019 17:52,RN7,29,LD<x<LC,72.3,21,60,<LD,<LC,0.028,0.55,6.99,6.87,<LC,24.8,12.5
17/01/2019 15:53,RN9,29,LD<x<LC,68.6,55,59,LD<X<LC,<LC,0.065,0.59,6.87,6.79,10,24.2,20.7
17/01/2019 16:16,RN9F,29,,68.5,52,67,<LD,0.07,0.043,0.7,7.01,6.89,11,24.2,21.7
17/01/2019 16:43,RN10,30,LD<x<LC,70.8,19,59,<LD,<LC,0.05,1.13,7.62,7.05,14,24,22.7
22/01/2019 10:30,RN11,31,5,74.3,27,67,LD<X<LC,0.06,0.1,0.76,8.07,5.74,< LC,24,
22/01/2019 11:00,RN12,32,8.6,85.9,50,140,0.005,<LD,0.085,0.87,5.86,6.71,< LC,26.6,
22/01/2019 12:35,RN14,35,4.6,90.8,91,130,0.01,<LD,0.064,0.82,7.13,6.8,15,25.4,
22/01/2019 13:00,RN13,34,6.9,87.5,86,130,0.005,<LD,0.06,0.46,6.44,6.89,< LC,24.8,
22/01/2019 13:19,RN13F,34,,90.4,91,130,0.007,<LD,0.07,0.82,6.14,7.43,< LC,26.2,
23/01/2019 11:10,RN17,38,4.5,100.9,120,160,0.005,<LD,0.053,0.88,5.99,6.01,5,25.3,
18/03/2019 16:25,RN0,44,2.9,83.8,33,94,LD<X<LC,0.23,0.14,2.35,7.38,7.45,28,25.1,49.8
19/03/2019 9:15,RN1,46,7.6,113.4,70,92,<LD,0.15,0.081,1.82,8.12,7.95,32,23.8,53.9
19/03/2019 12:13,RN2,46,<LD,110.8,57,64,<LD,0.15,0.14,1.86,7.28,7.13,10,26.6,33.9
19/03/2019 14:20,RN3,37,2.5,88.5,66,95,<LD,0.06,0.084,1.7,9.08,7.36,26,28.4,31
20/03/2019 10:45,RN5,31,5.4,65.8,25,48,<LD,0.08,0.13,0.78,8.95,7.68,<LC,23.3,16.9
20/03/2019 10:50,RN5F,31,,,31,50,<LD,0.06,0.052,0.9,8.45,7.61,<LC,23.2,21.2
20/03/2019 11:55,RN6,33,<LD,74.9,34,48,0.005,0.1,0.12,1.39,7.58,7.78,<LC,24.1,17.9
20/03/2019 12:45,RN7,34,LD<x<LC,72.6,27,52,0.006,0.13,0.079,0.68,7.95,7.53,<LC,23.5,11.6
21/03/2019 11:30,RN9,38,<LD,78.9,40,46,<LD,0.19,0.063,0.75,8.56,7.8,<LC,23,23.3
21/03/2019 11:50,RN9F,38,,78.4,40,48,0.007,0.2,0.052,0.75,7.84,7.5,<LC,22.6,25.1
21/03/2019 12:05,RN10,38,LD<x<LC,80.2,41,46,LD<X<LC,0.2,0.082,1.15,9.16,7.93,<LC,23.3,23.8
27/03/2019 10:05,RN16,53,LD<x<LC,97,64,79,<LD,0.13,0.043,0.76,8.25,5.65,5,21.8,16.3
27/03/2019 10:30,RN15,52,LD<x<LC,97,68,79,LD<X<LC,0.13,0.056,0.72,8.21,6.88,< LC,21.7,17.9
27/03/2019 11:45,RN11,38,LD<x<LC,78.9,46,52,<LD,0.13,0.051,0.74,8.08,6.06,< LC,22.1,22.5
27/03/2019 12:00,RN17,55,2.3,106,42,84,LD<X<LC,0.16,0.031,1.11,7.87,7.16,< LC,22.4,18.9
27/03/2019 12:20,RN12,55,LD<x<LC,115.8,110,120,0.005,0.23,0.09,0.9,7.28,6.6,< LC,21.8,20.8
27/03/2019 14:15,RN13,44,4.2,93.3,61,76,LD<X<LC,0.13,0.08,0.67,8.02,6.95,< LC,22.9,24.3
27/03/2019 14:40,RN13F,44,,93.5,69,81,<LD,0.12,0.053,0.72,8.15,7.57,< LC,22.9,16.5
27/03/2019 15:20,RN14,44,3,93.9,69,75,<LD,0.13,0.052,0.72,7.89,6.21,< LC,22.9,16.9
24/06/2019 15:05,RN0,52,2.3,138.4,43,220,0.005,0.85,0.06,2.81,8.37,5.73,44,18,55.5
25/06/2019 9:30,RN1,46,LD<x<LC,116.4,86,200,LD<X<LC,0.42,0.065,2.79,10.06,5.44,37,17,57.4
25/06/2019 12:13,RN2,39,LD<x<LC,80.5,56,190,<LD,0.11,0.039,1.12,8.62,6.87,56,16.3,34.6
26/06/2019 10:28,RN3,30,<LD,57.9,49,180,<LD,0.09,0.071,2,12.17,7.15,17,13.4,31.1
26/06/2019 12:30,RN5,33,LD<x<LC,63.8,74,190,<LD,0.22,0.017,0.77,9.47,7.24,<LC,15.7,14.3
26/06/2019 13:00,RN5F,33,,63.7,70,170,<LD,0.22,0.021,0.83,8.58,7.4,11,15.1,13.4
26/06/2019 13:52,RN6,33,<LD,66.4,77,180,<LD,0.23,0.044,0.8,9.49,7.37,<4.6,16,13.6
26/06/2019 14:30,RN7,35,<LD,67,66,180,<LD,0.18,0.041,0.78,8.82,7.28,<LC,15.8,17.7
27/06/2019 11:20,RN9,31,<LD,56.4,47,180,0.008,0.095,0.53,0.74,8.79,6.22,<LC,15.8,23.9
27/06/2019 11:50,RN9F,31,,58.7,58,170,0.008,0.12,0.049,0.82,9.11,6.9,18,14.7,29.6
27/06/2019 13:00,RN10,31,<LD,58.4,52,170,<LD,0.13,0.057,0.82,8.98,7.14,14,16.2,23.1
02/07/2019 11:00,RN11,39,<LD,71.4,86,200,0.006,0.46,0.044,0.82,10.9,5.96,< LC,13.8,17.8
02/07/2019 11:40,RN12,42,<LD,78.2,120,210,0.005,0.11,0.13,1.01,8.05,6.64,< LC,13.6,23.1
02/07/2019 15:25,RN13,27,<LD,52.8,95,190,<LD,0.12,0.043,0.74,8.97,6.75,< LC,14,13.1
02/07/2019 15:55,RN13F,28,,54.1,87,210,LD<X<LC,0.14,0.047,0.77,8.58,7.08,8,14.3,21.2
02/07/2019 17:00,RN14,28,<LD,54.5,87,200,0.005,0.12,0.049,0.83,8.22,6.86,6,14.5,22
03/07/2019 10:46,RN15,50,<LD,87.3,91,200,<LD,0.17,0.039,0.75,8.6,6.94,13,12.3,22.5
03/07/2019 11:07,RN16,45,<LD,79.5,89,200,<LD,0.17,0.045,0.77,8.95,7,11,13.5,21.9
03/07/2019 13:32,RN17,48,<LD,85.7,95,200,<LD,0.21,0.073,1.3,9.13,7.21,7,12.5,23.8
07/10/2019 14:55,RN0,21,LD<X<LC,83.8,110,160,<LC,0.25,0.14,2.57,6.49,6.95,31,20.6,55
08/10/2019 8:53,RN1,22,LD<X<LC,69.5,81,130,<LC,0.29,0.12,1.85,7.17,8.57,35,18.6,49
08/10/2019 11:00,RN2,23,3,59.3,25,54,<LC,0.14,0.091,1.29,5.73,6.6,<LC,17.7,20.5
08/10/2019 12:53,RN3,25,6,70,21,59,<LC,0.12,0.045,1.62,7.75,6.99,11,22.3,22.8
09/10/2019 9:20,RN5,28,LD<X<LC,66.7,38,62,<LC,0.2,0.042,0.85,8.92,7.2,<LC,17.2,15
09/10/2019 9:45,RN5F,28,,69.1,46,71,<LC,0.19,0.027,0.72,8.75,7.13,<LC,17.6,17.3
09/10/2019 10:40,RN6,28,LD<X<LC,72.3,43,68,0.0047,0.23,0.046,1.04,8.61,6.98,11,19.1,20.1
09/10/2019 11:25,RN7,28,<LD,71.4,43,66,<LC,0.19,0.029,0.8,9.22,6.05,<LC,18.6,16.1
10/10/2019 10:15,RN9,29,LD<X<LC,69.5,42,65,0.0051,0.19,0.036,0.85,8.64,6.97,<LC,17.8,15.5
10/10/2019 10:30,RN9F,28,,72.1,40,66,0.0055,0.2,0.045,0.85,9,6.88,<LC,17.5,19.5
10/10/2019 11:09,RN10,28,<LD,73.6,33,71,0.0047,0.21,0.06,1.08,8.79,6.86,12,19.6,21.8
15/10/2019 11:20,RN11,39,<LD,70.2,41,68,<LC,0.21,0.029,0.72,9.72,7.36,<LC,15.8,17.6
15/10/2019 13:51,RN13,39,<LD,81.7,66,89,0.0085,0.23,0.065,0.75,8.71,6.96,<LC,17.4,14.8
15/10/2019 14:00,RN13F,39,,81.1,59,96,0.0091,0.23,0.053,0.75,9.04,6.84,<LC,16.7,15.3
15/10/2019 15:00,RN14,39,<LD,80.9,65,90,0.0082,0.22,0.047,0.78,9.17,6.86,9.3,16.9,16.3
16/10/2019 9:38,RN15,43,<LD,78.6,71,92,0.0073,0.26,0.047,0.8,9.49,6.34,5,17.2,17.3
16/10/2019 9:56,RN16,44,LD<X<LC,89.2,73,96,0.0059,0.25,0.049,0.71,9.45,6.45,5,17,15.7
16/10/2019 11:37,RN17,51,<LD,104.6,82,110,0.012,0.25,0.086,1.01,8.64,6.43,6,16.7,19.1
27/01/2020 14:40,RN0,52,13,167.9,130,140,0.0084,0.36,0.095,2.16,6.83,7.39,72,29.9,70.5
28/01/2020 8:49,RN1,55,10,136,120,110,<LD,<LD,0.062,1.13,7.27,7.69,77,24.9,82.9
28/01/2020 11:15,RN2,53,2.8,136.8,27,110,0.0098,0.27,0.16,1.87,7.55,7.75,60,27.9,78.7
28/01/2020 14:12,RN3,37,6.3,98.8,30,80,<LC,0.11,0.054,1.37,8.63,8.23,12,30.3,27.1
29/01/2020 9:10,RN5,32,47,70.3,42,120,<LD,0.07,0.03,0.81,8.48,8.24,24,26.1,31.7
29/01/2020 9:40,RN5F,32,,71.8,53,50,<LD,0.095,0.042,0.64,8.07,8.09,<LC,26.1,18.3
29/01/2020 10:15,RN6,32,17,73.4,42,48,<LC,0.093,0.047,0.64,7.89,7.96,<LC,27.1,21.8
29/01/2020 11:05,RN7,32,4.5,70.6,40,49,<LC,0.15,0.035,0.65,7.42,7.71,<LC,26.1,21.9
30/01/2020 11:07,RN9,32,5.8,74.4,32,48,0.005,0.11,0.04,0.67,7.87,7.91,<LC,26,18.7
30/01/2020 11:25,RN9F,34,,75.2,32,50,0.0048,0.11,0.042,0.75,7.7,7.84,<LC,25.5,19.6
30/01/2020 12:25,RN10,34,2.3,77.6,38,58,<LC,0.1,0.047,0.66,8.07,7.9,<LC,26.8,20.8
04/02/2020 10:45,RN11,47,12,82.5,,48,<LD,<LD,0.046,0.65,7.53,8.43,11,26.9,21.4
04/02/2020 11:00,RN12,35,LD<X<LC,106.3,53,61,<LC,0.12,0.53,0.63,8.01,8.37,<LC,27.4,25
04/02/2020 13:10,RN13,38,29,89.2,41,60,<LD,<LD,0.031,0.71,8.97,8.61,12,28.4,21.3
04/02/2020 13:40,RN13F,38,,87.9,,61,<LD,<LC,0.036,0.66,7.71,8.15,10,27.4,15.6
04/02/2020 14:06,RN14,38,6.2,88.9,47,57,<LD,0.07,0.035,0.69,7.53,7.99,20,27.7,31.9
05/02/2020 9:30,RN15,39,9.2,89.2,59,68,<LD,<LC,0.056,0.57,7.79,7.89,7,26.9,14.7
05/02/2020 9:45,RN16,40,8.9,90.7,60,57,<LD,0.075,0.036,0.57,7.97,7.84,7,26.9,21
05/02/2020 11:15,RN17,41,16,100.1,63,97,<LD,0.071,0.036,0.95,8.04,7.98,12,29.6,25.1
04/05/2020 14:00,RN0,52,12,151.1,95,120,<LC,0.3,0.082,1.51,8.63,7.35,51,20.4,92.2
05/05/2020 8:52,RN1,54,7.5,142,42,84,<LC,0.1,0.076,1.45,8.88,7.95,39,17,59.1
05/05/2020 11:15,RN2,63,5,141,110,130,0.018,0.37,0.19,1.39,9.68,7.69,38,17.8,55.4
05/05/2020 13:21,RN3,63,LD<X<LC,133.7,150,160,<LC,0.46,0.078,1.56,8.9,7.52,30,18.9,44
06/05/2020 10:00,RN5,37,LD<X<LC,72.3,66,88,<LD,0.11,0.021,1,10.63,6.67,<LC,18.1,30.8
06/05/2020 10:20,RN5F,37,,74.1,69,110,<LD,0.097,0.017,0.86,9.42,6.74,<LC,17.1,42
06/05/2020 11:25,RN6,38,LD<X<LC,81.3,94,100,<LD,0.14,0.05,1.06,9.22,6.75,<LC,18.3,38.1
06/05/2020 12:30,RN7,42,3.6,82.1,66,88,<LD,0.13,0.031,0.8,9.39,6.71,<LC,18,26.5
07/05/2020 12:08,RN9,39,LD<X<LC,76.9,64,84,<LD,0.12,0.037,0.87,9.32,6.83,<LC,18,24.1
07/05/2020 12:33,RN9F,39,,77.8,61,120,<LD,0.18,0.03,0.5,9.67,7.05,<LC,17.3,27.3
12/05/2020 11:08,RN14,41,LD<X<LC,80.2,68,94,<LD,0.077,0.042,0.4,11.04,8.24,<LC,19.1,17.8
12/05/2020 11:55,RN13,41,3.7,78.4,68,99,<LD,0.081,0.029,0.47,9.21,7.4,<LC,18.3,19.2
12/05/2020 12:07,RN13F,41,,78.2,90,120,<LD,0.061,0.025,0.48,9.51,7.61,<LC,17.3,21.9
13/05/2020 9:30,RN15,47,5.7,87.4,72,92,<LD,0.11,0.034,0.45,10,7.34,<LC,16.9,20.3
13/05/2020 9:50,RN16,49,2.8,91.2,79,98,<LD,0.1,0.04,0.51,9.53,7.29,5,17,23.7
13/05/2020 11:34,RN17,49,5.6,98.8,80,100,<LD,0.13,0.051,0.55,9.48,7.58,5,18.1,24.8
23/06/2020 9:52,RN0,,,.,,,,,,,,,,,
23/06/2020 9:53,RN1,24,LD<X<LC,89.6,120,180,<LC,0.21,0.076,1.84,7.41,8.14,27,17.2,41.8
23/06/2020 12:09,RN2,23,LD<X<LC,79,69,130,<LC,0.24,0.076,1.05,7.98,7.18,65,17.5,56.5
23/06/2020 14:59,RN3,40,LD<X<LC,73.2,49,140,<LC,0.24,0.092,1.27,8.39,7.25,62,19.3,63
24/06/2020 13:47,RN6,39,LD<X<LC,101.2,76,120,<LD,0.26,0.066,0.64,9.55,7.73,<LC,16.3,37.6
24/06/2020 14:23,RN5,38,LD<X<LC,76.2,77,120,<LC,0.24,0.037,0.63,10.01,7.49,9.8,15.2,40.7
24/06/2020 14:24,RN5F,,,.,,,,,,,,,,,
25/06/2020 11:11,RN9,41,LD<X<LC,98.9,63,100,<LD,0.22,0.032,0.53,10,7.65,<LC,14.6,31.1
25/06/2020 11:12,RN9F,,,.,,,,,,,,,,,
25/06/2020 11:58,RN10,41,LD<X<LC,100.7,62,100,<LD,0.21,0.036,0.56,9.96,7.45,12,14.8,35.9
25/06/2020 13:22,RN7,54,<LD,128.8,82,140,<LD,0.27,0.036,0.63,9.68,7.47,<LC,14.8,36.5
29/06/2020 15:03,RN15,51,3.5,99.3,100,130,<LD,0.26,0.037,0.75,10.05,,14,13.6,24
29/06/2020 15:25,RN16,52,3.7,97.4,100,130,<LD,0.29,0.051,0.8,10.11,,16,13.5,24.7
30/06/2020 11:30,RN11,55,130,115.1,180,180,0.006,0.31,0.12,1.22,8.38,,9,13.5,88
30/06/2020 11:50,RN12,29,<LD,59.6,95,130,<LC,0.14,0.088,1,7.95,,21,12.8,37.8
30/06/2020 13:36,RN13,47,6.8,91.9,,,<LD,0.25,0.024,0.67,10.1,,<LC,13.8,21.7
30/06/2020 14:02,RN13F,47,,92.2,85,140,<LD,0.3,0.045,0.67,10.07,,<LC,13.6,21.8
30/06/2020 14:46,RN14,47,5,93,85,120,<LD,0.27,0.032,0.66,10.07,,<LC,13.6,22.2
01/07/2020 10:17,RN17,52,4.2,98.9,100,130,<LD,0.27,0.025,0.99,10.06,,8,12.9,23.6
28/09/2020 15:30,RN0,40,2.3,121.5,94,160,0.0096,0.71,0.13,1.6,7.83,6.8,86,19.2,90.2
29/09/2020 9:30,RN1,35,4.5,93,83,120,0.0071,0.29,0.16,1.63,7.42,7.68,75,16.7,79.6
29/09/2020 12:08,RN2,30,LD<X<LC,77.6,46,92,<LC,0.17,0.075,1.81,7.4,6.3,75,18.8,61.6
29/09/2020 14:35,RN3,36,15,94.6,58,110,<LC,0.22,0.067,1.18,9.25,7.22,28,22.1,39
30/09/2020 10:25,RN5,40,2.7,86.1,80,120,<LD,0.41,0.037,0.96,9.73,7.49,26,16.1,54.5
30/09/2020 10:50,RN5F,40,,86.6,82,110,<LD,0.41,0.036,0.99,9.74,,19,16.4,52
30/09/2020 11:23,RN6,42,LD<X<LC,92.1,84,120,<LD,0.4,0.067,0.94,9.66,,21,16.8,52.9
30/09/2020 13:00,RN7,43,LD<X<LC,93.7,77,120,<LC,0.39,0.036,0.96,9.75,,18,16.5,50.1
01/10/2020 11:16,RN10,47,LD<X<LC,100.7,75,100,0.013,0.34,0.05,0.85,9.61,7.32,16,18.1,45.1
01/10/2020 13:01,RN9,,,.,,,,,,,,,,,
01/10/2020 13:02,RN9F,,,.,,,,,,,,,,,
06/10/2020 9:25,RN15,65,LD<X<LC,131.8,120,130,<LC,0.41,0.051,0.95,9.56,8.16,12,15.2,23.8
06/10/2020 9:45,RN16,72,LD<X<LC,146,140,150,0.0065,0.45,0.077,1.04,9.39,7.89,13,16,23.9
06/10/2020 11:22,RN17,76,2.5,164.7,230,220,0.0095,0.57,0.077,2.15,9.18,7.91,11,18,23.7
07/10/2020 11:22,RN11,53,LD<X<LC,111.3,83,110,0.0088,0.37,0.021,0.98,9.76,7.73,<LC,18.4,34.1
07/10/2020 11:35,RN12,82,LD<X<LC,200.1,170,170,0.025,0.57,0.18,1.53,8.69,7.75,<LC,19.9,20
07/10/2020 11:36,RN13,,,.,,,,,,,,,,,
07/10/2020 11:37,RN13F,,,.,,,,,,,,,,,
07/10/2020 15:55,RN14,60,LD<X<LC,127.2,120,130,0.0051,0.4,0.038,1.02,9.34,7.81,<LC,16.5,19.4
