Fecha,Estación,Alcalinidad Total (mg CaCO3/L),Clorofila a (µg/L),Conductividad (µS/cm),Fosfato (ortofosfato) (µg PO4-P/L),Fósforo total (µg P/L),Ion Nitrito (mg NO2-N/L),Nitrato (mg NO3-N/L),Nitrógeno Amoniacal (amonio) (mg NH4-N/L),Nitrógeno total (mg N/L),Oxigeno disuelto (mg/L),Potencial de hidrogeno (pH) (sin unid),Sólidos suspendidos totales (mg/L),Temperatura (ºC),Turbidez (NTU)
08/09/2020 9:11,RU1,41,LD<X<LC,76.6,56,97,LD<X<LC,1.1,0.1,1.34,9.65,7.48,8,14.8,
08/09/2020 9:24,RU2,54,LD<X<LC,93.2,58,97,LD<X<LC,1,0.068,1.33,9.66,7.64,LD<X<LC,14.4,
08/09/2020 9:42,RU3,41,LD<X<LC,87.3,65,110,LD<X<LC,1,0.072,1.54,9.55,7.57,5,14.2,
08/09/2020 10:05,RU4,39,3.5,63,LD<X<LC,98,<LD,0.9,0.046,1.25,9.55,7.47,47,14.3,
08/09/2020 10:25,RU5,40,LD<X<LC,83.9,63,110,LD<X<LC,1,0.073,1.39,9.52,7.53,6,14.8,
08/09/2020 10:38,RU6,53,<LD,94,66,100,LD<X<LC,1,0.07,1.35,9.58,7.65,LD<X<LC,15,
08/09/2020 11:02,RU7,49,<LD,92.2,68,110,LD<X<LC,1,0.061,1.36,9.48,7.62,5,14.9,
08/09/2020 11:13,RU8,56,<LD,99.4,70,110,0.0051,1,0.086,1.32,9.55,7.69,LD<X<LC,15.2,
09/09/2020 8:42,RU9,45,LD<X<LC,96.8,65,100,LD<X<LC,1.1,0.06,1.34,9.66,7.68,5,15.2,
09/09/2020 8:55,RU10,82,3,149.8,120,160,0.025,1.3,0.14,1.76,9.27,7.82,9,15.1,
09/09/2020 9:06,RU11,39,<LD,88.1,64,100,LD<X<LC,1,0.059,1.43,9.51,7.66,LD<X<LC,15.3,
09/09/2020 9:15,RU12,30,LD<X<LC,72.9,57,90,LD<X<LC,1,0.055,1.39,9.5,7.51,5,15.5,
09/09/2020 9:31,RU13,40,<LD,94.5,76,120,LD<X<LC,1,0.074,1.57,9.22,7.56,LD<X<LC,15.3,
09/09/2020 10:14,RU15,33,LD<X<LC,78.4,64,97,LD<X<LC,1,0.047,1.53,9.4,7.48,5,15.3,
09/09/2020 10:54,RU16,45,<LD,102.2,64,97,LD<X<LC,1,0.07,1.48,9.61,7.75,LD<X<LC,15.9,
09/09/2020 11:05,RU14,46,<LD,105,66,97,LD<X<LC,1,0.087,1.54,9.57,7.79,LD<X<LC,16.3,
09/11/2020 15:05,RU0,,,93.7,,40,,,,,9.16,7.78,< LC,23,13.8
10/11/2020 9:20,RU1,35,2.2,91.9,LD<X<LC,39,0.0046,0.66,0.039,7.6,8.7,7.58,< LC,22,14.6
10/11/2020 9:38,RU2,36,LD<X<LC,90.5,25,42,LD<X<LC,0.63,0.055,1.08,8.82,7.68,< LD,21.8,12.5
10/11/2020 10:15,RU3,33,LD<X<LC,89.9,28,66,LD<X<LC,0.66,0.049,0.98,8.58,7.5,< LC,22,16.1
10/11/2020 10:37,RU5,32,LD<X<LC,88.8,LD<X<LC,42,0.0049,0.69,0.033,1,8.71,7.58,< LC,22.8,15.7
10/11/2020 10:49,RU6,32,LD<X<LC,88.1,LD<X<LC,43,0.0051,0.65,0.038,1.05,8.81,7.68,< LC,22.8,15.4
10/11/2020 11:28,RU7,32,LD<X<LC,91,LD<X<LC,44,0.0049,0.68,0.051,0.92,8.57,7.44,< LC,22.8,15.7
10/11/2020 11:35,RU8,32,2.6,89.3,LD<X<LC,45,0.0062,0.68,0.078,1.22,8.59,7.53,< LC,23.1,14.7
11/11/2020 9:11,RU9,33,LD<X<LC,90.6,25,48,0.0049,0.66,0.051,1.04,8.96,7.89,< LC,21.8,19.7
11/11/2020 9:39,RU10,32,LD<X<LC,89.3,LD<X<LC,50,0.0048,0.66,0.04,1.09,8.58,7.83,6,21.9,23.1
11/11/2020 10:10,RU11,33,LD<X<LC,110.6,LD<X<LC,48,0.0056,0.7,0.047,1.09,8.44,7.75,< LC,22.3,20.2
11/11/2020 10:22,RU12,32,LD<X<LC,98.6,LD<X<LC,41,0.0057,0.68,0.046,1.14,8.51,7.73,< LC,22.3,18.2
11/11/2020 10:39,RU13,33,LD<X<LC,100.6,LD<X<LC,49,0.0054,0.69,0.071,1.29,8.31,7.69,< LC,22.6,18.7
11/11/2020 12:14,RU15,29,LD<X<LC,86,LD<X<LC,49,LD<X<LC,0.72,0.037,1.1,8.56,7.62,< LC,22.5,21.6
11/11/2020 12:37,RU16,30,LD<X<LC,89.8,LD<X<LC,44,LD<X<LC,0.7,0.037,1.07,8.99,7.84,< LC,23.3,14.5
11/11/2020 12:58,RU14,30,LD<X<LC,95.3,LD<X<LC,49,LD<X<LC,0.63,0.068,1.1,9.94,8.37,< LC,24.4,17.2
