date,date_time,estacion,river,data_model,alcalinidad_total_mg_ca_co3_l,clorofila_a_mg_l,conductividad_m_s_cm,fosfato_ortofosfato_mg_po4_p_l,fosforo_total_mg_p_l,ion_nitrito_mg_no2_n_l,nitrato_mg_no3_n_l,nitrogeno_amoniacal_amonio_mg_nh4_n_l,nitrogeno_total_mg_n_l,oxigeno_disuelto_mg_l,potencial_de_hidrogeno_p_h_sin_unid,solidos_suspendidos_totales_mg_l,temperatura_o_c,turbidez_ntu
2016-09-09,2016-09-09T00:00:00Z,RU14,Uruguay,Train,36,0.4,69.7,0.018,NA,0.003,0.82,0.018,1.08,10.49,7.86,4,13.2,11
2016-09-09,2016-09-09T00:00:00Z,RU15,Uruguay,Train,30,0.4,63.7,0.011,NA,0.003,0.84,NA,1.14,10.24,7.85,9,13.8,12
2016-09-09,2016-09-09T00:00:00Z,RU16,Uruguay,Train,37,0.4,77,0.018,NA,0.003,0.82,0.016,1.1,10.68,8.02,10,13.5,14
2016-09-09,2016-09-09T00:00:00Z,RU9,Uruguay,Train,38,0.6,75.6,0.019,NA,0.005,0.82,0.022,1.13,10.36,7.67,4,12.8,12
2016-11-08,2016-11-08T00:00:00Z,RU0,Uruguay,Train,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,12,NA,NA
2016-11-08,2016-11-08T00:00:00Z,RU1,Uruguay,Train,26,0.7,62.8,0.019,87,0.003,0.5,NA,0.94,8.04,7.55,8,22,18
2016-11-08,2016-11-08T00:00:00Z,RU10,Uruguay,Train,31,5.2,73.7,0.036,76,0.003,0.48,0.004,0.91,7.83,7.43,6,24.6,18
2016-11-08,2016-11-08T00:00:00Z,RU11,Uruguay,Train,30,0.4,69.2,0.04,77,0.005,0.46,0.023,0.86,7.42,7.49,6,22.7,17
2016-11-08,2016-11-08T00:00:00Z,RU2,Uruguay,Train,31,1.3,70.8,0.027,66,0.003,0.38,0.016,0.85,6.52,7.31,5,22.9,15
2016-11-08,2016-11-08T00:00:00Z,RU3,Uruguay,Train,30,0.3,69.1,0.03,76,0.005,0.46,NA,0.94,7.33,7.35,6,22.4,15
2016-11-08,2016-11-08T00:00:00Z,RU4,Uruguay,Train,23,1.9,61,0.018,77,0.003,0.45,0.004,0.85,6.88,7.58,15,23.2,22
2016-11-08,2016-11-08T00:00:00Z,RU5,Uruguay,Train,28,0.3,63.2,0.044,75,0.003,0.5,NA,0.91,7.94,7.47,6,22.1,18
2016-11-08,2016-11-08T00:00:00Z,RU6,Uruguay,Train,31,0.6,69.5,0.03,68,0.003,0.46,0.017,0.88,7.37,7.6,6,22.6,16
2016-11-08,2016-11-08T00:00:00Z,RU7,Uruguay,Train,32,0.6,69.2,0.03,56,0.003,0.47,0.021,0.81,7.56,7.39,5,22.4,16
2016-11-08,2016-11-08T00:00:00Z,RU8,Uruguay,Train,30,0.3,70.1,0.029,71,0.003,0.48,0.013,0.88,7.46,7.69,5,23.2,17
2016-11-08,2016-11-08T00:00:00Z,RU9,Uruguay,Train,29,0.7,72.5,0.025,85,0.005,0.49,NA,0.83,7.51,7.29,4,24.4,17
2016-11-09,2016-11-09T00:00:00Z,RU12,Uruguay,Train,31,0.6,67.2,0.026,80,0.003,0.47,0.028,0.86,7.45,7.46,8,22.6,17
2016-11-09,2016-11-09T00:00:00Z,RU13,Uruguay,Train,30,1.2,70.3,0.023,81,0.006,0.47,0.055,0.92,7.45,7.47,7,23.1,16
2016-11-09,2016-11-09T00:00:00Z,RU14,Uruguay,Train,31,NA,71,0.046,85,0.003,0.47,0.025,0.93,7.45,7.38,4,23,17
2016-11-09,2016-11-09T00:00:00Z,RU15,Uruguay,Train,24,0.7,59.4,0.03,83,0.003,0.51,NA,0.92,6.94,7.59,11,22.8,18
2016-11-09,2016-11-09T00:00:00Z,RU16,Uruguay,Train,31,0.7,75.4,0.029,78,0.003,0.5,0.043,0.94,7.35,7.42,5,23.5,17
2017-01-16,2017-01-16T13:40:00Z,RU0,Uruguay,Train,NA,NA,61.1,NA,68,NA,NA,NA,NA,7.25,7.06,9,27.6,NA
2017-01-17,2017-01-17T10:07:00Z,RU1,Uruguay,Train,23,0.9,62,33,74,7.3,0.74,0.033,0.98,7.39,6.85,11,27.4,20
2017-01-17,2017-01-17T10:34:00Z,RU2,Uruguay,Train,17,1.8,68.9,39,88,7.4,0.61,0.022,0.94,6.89,7.3,7,26.8,17
2017-01-17,2017-01-17T11:10:00Z,RU3,Uruguay,Train,23,1,62.7,36,72,6.3,0.84,NA,0.99,7.27,7.11,10,27.4,19
2017-01-17,2017-01-17T11:35:00Z,RU4,Uruguay,Train,23,4.1,61,42,66,8.1,0.52,NA,0.83,6.69,6.8,14,26.6,17
2017-01-17,2017-01-17T11:57:00Z,RU5,Uruguay,Train,23,0.7,62.5,45,76,7.3,0.64,0.018,0.97,7.34,6.76,11,27.4,19
2017-01-17,2017-01-17T12:12:00Z,RU6,Uruguay,Train,25,1,65.7,48,78,9,0.66,NA,0.99,7.25,7.2,8,27.5,17
2017-01-17,2017-01-17T12:53:00Z,RU7,Uruguay,Train,24,0.6,64.1,32,73,7.4,0.65,0.027,1,7.12,7.3,9,27.4,19
2017-01-17,2017-01-17T13:04:00Z,RU8,Uruguay,Train,25,0.7,65.7,32,63,8.2,0.66,0.021,0.95,6.99,7.22,9,27.4,18
2017-01-18,2017-01-18T09:22:00Z,RU9,Uruguay,Train,30,2.5,76.6,37,110,NA,0.59,0.067,0.96,6.89,6.76,11,27.1,22
2017-01-18,2017-01-18T09:33:00Z,RU10,Uruguay,Train,24,1.5,67.5,48,79,NA,0.61,NA,0.99,7.13,6.83,7,27.4,20
2017-01-18,2017-01-18T09:47:00Z,RU11,Uruguay,Train,23,0.7,64.1,49,79,NA,0.62,0.014,0.98,7.19,6.79,11,27.6,16
2017-01-18,2017-01-18T09:59:00Z,RU12,Uruguay,Train,22,0.7,65.2,32,73,NA,0.6,0.018,0.97,7.31,6.92,8,27.6,24
2017-01-18,2017-01-18T10:10:00Z,RU13,Uruguay,Train,23,1.3,66.2,33,73,NA,0.62,0.024,1,7.19,7,5,27.8,23
2017-01-18,2017-01-18T11:10:00Z,RU15,Uruguay,Train,22,1.2,64.7,46,75,NA,0.6,NA,0.94,7.27,7.13,11,27.9,32
2017-01-18,2017-01-18T11:31:00Z,RU14,Uruguay,Train,26,1.5,71.3,45,770,NA,0.6,0.036,0.96,7.09,7.25,8,28.4,16
2017-01-18,2017-01-18T11:40:00Z,RU16,Uruguay,Train,25,2.1,72.3,39,80,NA,0.65,0.022,1,7.1,7.28,10,27.9,27
2017-03-06,2017-03-06T14:15:00Z,RU0,Uruguay,Train,NA,NA,68,NA,48,NA,NA,NA,NA,7.54,7.25,NA,28.6,NA
2017-03-07,2017-03-07T10:25:00Z,RU1,Uruguay,Train,24,NA,65.9,40,65,0.005,0.5,0.013,0.75,7.16,6.96,NA,26.7,22
2017-03-07,2017-03-07T10:53:00Z,RU2,Uruguay,Train,25,1.3,67.4,63,71,0.005,0.49,0.025,0.73,6.95,7.48,NA,26.8,24
2017-03-07,2017-03-07T11:31:00Z,RU3,Uruguay,Train,25,1.3,66.3,26,57,NA,0.48,0.028,0.78,7.12,7.32,NA,26.9,23
2017-03-07,2017-03-07T12:06:00Z,RU4,Uruguay,Train,28,10.2,67,24,57,NA,0.15,0.013,0.67,9.04,7.76,12,26.2,26
2017-03-07,2017-03-07T12:36:00Z,RU5,Uruguay,Train,24,5.8,66.7,51,66,NA,0.48,NA,0.73,7.28,7.42,NA,27.8,23
2017-03-07,2017-03-07T12:57:00Z,RU6,Uruguay,Train,24,NA,67.2,48,66,0.005,0.49,NA,0.7,7.17,7.37,NA,27.7,24
2017-03-07,2017-03-07T13:36:00Z,RU7,Uruguay,Train,24,0.4,66.8,29,64,0.006,0.48,NA,0.7,7.08,7.31,NA,27.7,24
2017-03-07,2017-03-07T13:56:00Z,RU8,Uruguay,Train,23,4.4,67.9,18,63,NA,0.48,NA,0.75,7.23,7.41,NA,28,23
2017-03-08,2017-03-08T09:45:00Z,RU9,Uruguay,Train,30,3,76.4,19,74,0.006,0.45,0.027,0.8,7.84,7.31,10,25.8,27
2017-03-08,2017-03-08T09:59:00Z,RU10,Uruguay,Train,33,8.4,81.4,NA,NA,0.006,0.41,NA,0.81,7.5,7.26,37,25.7,41
2017-03-08,2017-03-08T10:15:00Z,RU11,Uruguay,Train,25,0.6,65.8,28,68,0.005,0.49,NA,0.73,7.36,7.25,6,26.5,25
2017-03-08,2017-03-08T10:41:00Z,RU12,Uruguay,Train,25,0.1,69.3,29,69,0.005,0.48,0.013,0.76,7.16,7.2,5,26.6,24
2017-03-08,2017-03-08T11:06:00Z,RU13,Uruguay,Train,25,3,69.1,31,68,0.006,0.49,0.025,0.86,7.37,7.43,5,26.6,23
2017-03-08,2017-03-08T12:50:00Z,RU15,Uruguay,Train,25,3,66.2,19,67,0.005,0.48,NA,0.85,7.28,7.22,6,26.8,23
2017-03-08,2017-03-08T13:20:00Z,RU14,Uruguay,Train,25,1.5,68.3,28,67,0.006,0.49,0.016,0.89,7.47,7.38,NA,26.4,25
2017-03-08,2017-03-08T13:30:00Z,RU16,Uruguay,Train,28,5.2,73.7,23,66,0.005,0.46,NA,0.77,8.13,7.31,NA,26.3,23
2017-07-24,2017-07-24T13:49:00Z,RU0,Uruguay,Train,NA,NA,51.6,NA,89,NA,NA,NA,NA,9.66,7.35,NA,15.3,NA
2017-07-25,2017-07-25T10:21:00Z,RU1,Uruguay,Train,26,NA,52.7,18,83,NA,0.79,NA,0.81,9.87,7.36,NA,14.9,16
2017-07-25,2017-07-25T11:40:00Z,RU2,Uruguay,Train,27,NA,53,20,87,NA,0.72,NA,0.83,9.84,7.29,NA,14.7,13
2017-07-25,2017-07-25T12:05:00Z,RU3,Uruguay,Train,28,NA,54.6,21,85,NA,0.72,NA,0.85,9.91,7.33,NA,14.8,13
2017-07-25,2017-07-25T13:05:00Z,RU4,Uruguay,Train,28,NA,54.5,NA,92,NA,0.69,NA,0.89,10.09,7.35,10,14.7,12
2017-07-25,2017-07-25T13:34:00Z,RU5,Uruguay,Train,27,NA,54.4,19,85,NA,0.72,0.028,0.86,9.93,7.38,NA,14.7,17
2017-07-25,2017-07-25T14:20:00Z,RU6,Uruguay,Train,28,NA,55,19,82,NA,0.71,NA,0.87,9.93,7.19,NA,14.8,14
2017-07-25,2017-07-25T14:57:00Z,RU7,Uruguay,Train,28,NA,58,20,86,NA,0.71,NA,0.91,9.87,7.52,NA,14.6,11
2017-07-25,2017-07-25T15:31:00Z,RU8,Uruguay,Train,28,NA,56,20,84,0.005,0.71,NA,0.89,9.91,7.27,NA,14.6,12
2017-07-26,2017-07-26T10:11:00Z,RU9,Uruguay,Train,32,NA,65.9,18,93,NA,0.73,0.031,0.95,9.89,7.14,NA,14.9,13
2017-07-26,2017-07-26T10:26:00Z,RU10,Uruguay,Train,31,NA,60.2,29,93,0.006,0.75,0.024,0.93,9.87,7.34,NA,14.9,11
2017-07-26,2017-07-26T10:39:00Z,RU11,Uruguay,Train,29,NA,55.9,22,83,0.005,0.72,NA,0.98,9.85,7.33,NA,15,12
2017-07-26,2017-07-26T10:51:00Z,RU12,Uruguay,Train,29,NA,57.3,22,87,NA,0.73,NA,0.95,9.85,7.6,NA,15.1,11
2017-07-26,2017-07-26T11:58:00Z,RU13,Uruguay,Train,33,NA,58.6,22,83,0.008,0.75,0.15,0.88,9.7,7.45,NA,15.2,11
2017-07-26,2017-07-26T12:51:00Z,RU15,Uruguay,Train,28,NA,53.7,22,86,0.005,0.72,NA,0.87,9.86,7.39,NA,15.1,12
2017-07-26,2017-07-26T12:57:00Z,RU14,Uruguay,Train,33,NA,63.1,25,86,0.005,0.72,0.024,0.88,9.82,7.46,NA,15.4,11
2017-07-26,2017-07-26T13:05:00Z,RU16,Uruguay,Train,36,NA,72.2,25,85,0.006,0.73,NA,0.89,10.13,6.95,NA,16.3,13
2017-11-06,2017-11-06T15:15:00Z,RU0,Uruguay,Train,NA,NA,57.9,NA,86,NA,NA,NA,NA,7.32,6.96,6,22.4,NA
2017-11-07,2017-11-07T09:15:00Z,RU1,Uruguay,Train,23,NA,63,29,67,NA,0.89,0.11,1.2,8.21,7.09,6,22.3,15
2017-11-07,2017-11-07T09:30:00Z,RU2,Uruguay,Train,29,NA,71.9,33,77,NA,0.72,0.098,0.97,7.02,6.94,NA,22.4,21
2017-11-07,2017-11-07T09:50:00Z,RU3,Uruguay,Train,27,NA,72,31,73,NA,0.87,0.076,1.05,7.28,7.06,NA,22.3,16
2017-11-07,2017-11-07T10:10:00Z,RU4,Uruguay,Train,21,4,57.4,NA,61,NA,0.75,NA,1.02,7.32,7.12,5,22.2,19
2017-11-07,2017-11-07T10:22:00Z,RU5,Uruguay,Train,22,NA,62.5,30,76,NA,0.92,0.036,1.18,7.98,7.06,6,22.2,22
2017-11-07,2017-11-07T10:35:00Z,RU6,Uruguay,Train,27,NA,70,30,81,NA,0.84,0.047,1.07,7.85,7.06,NA,22.4,22
2017-11-07,2017-11-07T11:00:00Z,RU7,Uruguay,Train,25,NA,66.8,29,76,NA,0.48,0.031,1.12,7.84,7.15,5,22.2,21
2017-11-07,2017-11-07T11:12:00Z,RU8,Uruguay,Train,26,NA,69.5,35,73,NA,0.89,0.051,1.13,7.73,7.08,NA,22.5,23
2017-11-08,2017-11-08T08:40:00Z,RU9,Uruguay,Train,29,3.2,74.1,38,86,NA,0.91,0.014,1.2,7.92,7.28,5,21.8,23
2017-11-08,2017-11-08T08:50:00Z,RU10,Uruguay,Train,28,NA,72.7,43,74,NA,0.86,0.051,1.15,7.65,7.18,NA,22.1,17
2017-11-08,2017-11-08T09:00:00Z,RU11,Uruguay,Train,28,NA,71.4,32,74,NA,0.87,0.019,1.18,7.5,7.03,NA,22.1,19
2017-11-08,2017-11-08T09:20:00Z,RU12,Uruguay,Train,25,NA,69.3,27,67,NA,0.75,0.014,1.23,7.75,7.18,NA,22.2,21
2017-11-08,2017-11-08T09:35:00Z,RU13,Uruguay,Train,27,NA,72,27,68,NA,0.88,0.071,1.15,7.65,7.19,NA,22.4,22
2017-11-08,2017-11-08T10:35:00Z,RU15,Uruguay,Train,20,NA,58.7,27,69,5.2,1,NA,1.27,7.77,7.11,6,22.6,26
2017-11-08,2017-11-08T10:45:00Z,RU14,Uruguay,Train,27,NA,71.9,29,85,NA,0.87,0.022,1.1,7.63,7.07,NA,22.7,21
2017-11-08,2017-11-08T10:45:00Z,RU16,Uruguay,Train,26,NA,73.1,27,71,NA,0.94,0.033,1.23,8.02,7.12,NA,23.6,20
2018-01-08,2018-01-08T13:25:00Z,RU0,Uruguay,Train,NA,NA,78.9,NA,83,NA,NA,NA,NA,9.89,8.88,6,NA,NA
2018-01-09,2018-01-09T08:00:00Z,RU1,Uruguay,Train,26,10,75.9,NA,56,NA,0.77,0.056,1.24,9.11,8.1,6,NA,19
2018-01-09,2018-01-09T08:45:00Z,RU2,Uruguay,Train,29,NA,74.6,NA,82,NA,0.33,0.015,1.56,8.15,7.15,NA,NA,17
2018-01-09,2018-01-09T09:00:00Z,RU3,Uruguay,Train,29,4.6,75.7,NA,120,NA,0.67,0.033,1.1,8.73,7.7,NA,NA,22
2018-01-09,2018-01-09T09:45:00Z,RU5,Uruguay,Train,29,6.5,75.6,NA,77,NA,0.72,0.11,1.3,8.83,7.92,5,NA,25
2018-01-09,2018-01-09T10:10:00Z,RU6,Uruguay,Train,29,7.3,75.8,NA,64,NA,0.74,0.16,1.16,9,7.92,NA,NA,21
2018-01-09,2018-01-09T10:50:00Z,RU7,Uruguay,Train,29,8.5,80.1,NA,60,0.005,0.72,0.17,1.12,8.88,7.9,5,NA,19
2018-01-09,2018-01-09T11:10:00Z,RU8,Uruguay,Train,30,8.8,84.4,NA,58,0.005,0.74,NA,1.09,8.98,7.91,NA,NA,22
2018-01-10,2018-01-10T08:20:00Z,RU9,Uruguay,Train,31,14,79.4,NA,61,NA,0.61,0.024,1.09,9.29,8.48,12,NA,18
2018-01-10,2018-01-10T08:35:00Z,RU10,Uruguay,Train,31,14,79.8,NA,64,NA,0.65,0.14,1.16,9,7.78,29,NA,18
2018-01-10,2018-01-10T08:50:00Z,RU11,Uruguay,Train,29,7.2,77.6,NA,63,NA,0.68,0.052,1.56,8.8,7.08,5,NA,23
2018-01-10,2018-01-10T09:10:00Z,RU12,Uruguay,Train,29,8,78.8,NA,66,NA,0.68,NA,1.03,8.82,7.89,NA,NA,24
2018-01-10,2018-01-10T09:35:00Z,RU13,Uruguay,Train,30,7.9,82.3,NA,75,NA,0.73,0.014,1.1,8.72,7.14,5,NA,21
2018-01-10,2018-01-10T10:45:00Z,RU15,Uruguay,Train,29,11,78.7,NA,72,NA,0.72,0.013,1.02,8.23,7.96,6,NA,29
2018-01-10,2018-01-10T11:15:00Z,RU14,Uruguay,Train,31,17,82.4,NA,47,0.006,0.59,0.023,0.97,10.3,NA,7,NA,22
2018-01-10,2018-01-10T11:35:00Z,RU16,Uruguay,Train,31,12,82.1,NA,58,0.005,0.65,NA,1.02,9.92,NA,5,NA,22
2018-03-05,2018-03-05T15:30:00Z,RU0,Uruguay,Train,NA,NA,81.9,NA,100,NA,NA,NA,NA,7.46,7.15,NA,27.6,NA
2018-03-06,2018-03-06T08:22:00Z,RU1,Uruguay,Train,23,NA,81,47,100,NA,0.86,0.044,1.2,7.34,7.49,NA,26.7,35
2018-03-06,2018-03-06T08:49:00Z,RU2,Uruguay,Train,23,NA,80.9,39,83,NA,0.93,0.054,1.04,7.86,7.59,NA,26.5,36
2018-03-06,2018-03-06T09:31:00Z,RU3,Uruguay,Train,23,NA,83.6,29,82,NA,1,0.034,1.11,7.85,7.59,NA,26.6,35
2018-03-06,2018-03-06T10:05:00Z,RU4,Uruguay,Train,23,2.3,79.9,28,80,5,0.94,0.11,1.02,7.92,7.65,NA,26,40
2018-03-06,2018-03-06T10:22:00Z,RU5,Uruguay,Train,23,NA,83,36,87,NA,0.92,0.043,1.07,7.77,7.6,NA,26.6,35
2018-03-06,2018-03-06T10:56:00Z,RU6,Uruguay,Train,23,NA,85.1,39,85,NA,0.96,0.042,1.2,7.53,7.61,NA,26.4,35
2018-03-06,2018-03-06T11:16:00Z,RU7,Uruguay,Train,22,NA,82.1,32,91,NA,0.9,0.038,1.14,7.57,7.59,NA,26.6,34
2018-03-06,2018-03-06T12:00:00Z,RU8,Uruguay,Train,23,2.4,82.9,27,170,NA,0.97,0.075,1.12,7.64,7.63,NA,26.5,35
2018-03-07,2018-03-07T08:10:00Z,RU9,Uruguay,Train,22,2.2,78.1,37,120,NA,0.94,NA,1.27,7.85,7.78,6,23.8,37
2018-03-07,2018-03-07T08:35:00Z,RU10,Uruguay,Train,24,2.6,85.3,38,140,NA,0.92,0.014,1.39,7.68,7.76,NA,25.3,33
2018-03-07,2018-03-07T08:50:00Z,RU11,Uruguay,Train,27,4.6,85,38,140,NA,0.93,0.26,1.32,7.64,7.68,NA,25.9,33
2018-03-07,2018-03-07T09:05:00Z,RU12,Uruguay,Train,26,2.3,83.6,41,130,NA,0.9,0.021,1.26,7.65,7.67,NA,26,33
2018-03-07,2018-03-07T09:50:00Z,RU13,Uruguay,Train,27,NA,90.2,39,90,NA,0.92,0.043,1.36,7.5,7.7,NA,26.1,33
2018-03-07,2018-03-07T11:45:00Z,RU14,Uruguay,Train,22,NA,80.6,41,150,NA,0.92,0.04,1.18,7.79,7.74,NA,26.3,36
2018-03-07,2018-03-07T12:30:00Z,RU15,Uruguay,Train,22,3.4,78.8,35,940,NA,0.95,0.022,1.21,7.74,7.7,NA,25,34
2018-03-07,2018-03-07T12:45:00Z,RU16,Uruguay,Train,21,3.3,80.2,42,90,4.7,0.91,0.052,1.18,8.36,7.88,NA,26,36
2018-05-07,2018-05-07T14:20:00Z,RU0,Uruguay,Train,NA,NA,77.8,NA,120,NA,NA,NA,NA,8.23,6.37,21,21.3,34.2
2018-05-08,2018-05-08T09:30:00Z,RU1,Uruguay,Train,30,NA,81.6,64,130,NA,0.73,0.024,1.21,8.26,6.57,14,21.5,31.1
2018-05-08,2018-05-08T09:45:00Z,RU2,Uruguay,Train,34,NA,92.8,67,120,NA,0.67,0.038,1.53,8.15,6.61,5,21,25.4
2018-05-08,2018-05-08T10:10:00Z,RU3,Uruguay,Train,32,NA,88.1,76,120,NA,0.75,0.017,1.32,8.14,7.01,8,21.3,36.2
2018-05-08,2018-05-08T10:45:00Z,RU4,Uruguay,Train,29,NA,78.6,49,110,NA,0.66,0.024,1.18,8.84,7.2,13,20.7,31.9
2018-05-08,2018-05-08T11:00:00Z,RU6,Uruguay,Train,33,NA,88.3,69,140,NA,0.74,0.027,1.34,8.27,7.15,8,21.3,30.2
2018-05-08,2018-05-08T11:10:00Z,RU5,Uruguay,Train,31,NA,84,69,120,NA,0.75,NA,1.34,8.2,7.12,12,21.4,30.4
2018-05-08,2018-05-08T11:50:00Z,RU7,Uruguay,Train,32,NA,87.7,72,130,NA,0.75,0.024,1.21,8.16,7.24,11,21.4,28.2
2018-05-08,2018-05-08T12:25:00Z,RU8,Uruguay,Train,33,NA,88.7,73,130,NA,0.75,0.032,1.19,8.41,7.24,9,21.2,28.2
2018-05-09,2018-05-09T08:55:00Z,RU9,Uruguay,Train,49,NA,124,110,180,0.007,0.77,0.041,1.9,9.28,7.55,10,20.2,28.8
2018-05-09,2018-05-09T09:10:00Z,RU10,Uruguay,Train,38,2.9,99.5,100,160,0.005,0.77,0.039,1.71,8.45,7.45,8,20.8,27.2
2018-05-09,2018-05-09T09:20:00Z,RU11,Uruguay,Train,30,NA,84.4,69,130,0.005,0.76,0.036,1.51,8.68,7.16,9,21.1,28
2018-05-09,2018-05-09T09:30:00Z,RU12,Uruguay,Train,28,NA,79,54,110,0.005,0.75,0.027,1.37,8.69,7.16,14,21.3,30.2
2018-05-09,2018-05-09T10:08:00Z,RU13,Uruguay,Train,31,2.4,86.6,62,130,NA,0.79,0.025,1,8.22,7.19,7,21.4,26.5
2018-05-09,2018-05-09T11:08:00Z,RU15,Uruguay,Train,27,2.3,76.3,68,130,NA,0.76,0.029,3.22,8.15,6.88,26,21.5,40.5
2018-05-09,2018-05-09T11:37:00Z,RU14,Uruguay,Train,33,NA,91.1,73,130,NA,0.78,0.055,1.07,8.63,7.12,6,21,26.1
2018-05-09,2018-05-09T11:45:00Z,RU16,Uruguay,Train,36,NA,99.6,74,130,NA,0.78,0.041,3.09,8.66,7.39,6,20.8,26
2018-09-04,2018-09-04T09:45:00Z,RU1,Uruguay,Train,43,NA,83.8,57,110,0.013,0.57,0.057,1.15,10.18,6.7,20,14,41.8
2018-09-04,2018-09-04T10:00:00Z,RU2,Uruguay,Train,43,NA,83,59,89,0.01,0.44,0.047,1.21,8.89,6.8,6,13.6,24.8
2018-09-04,2018-09-04T10:15:00Z,RU3,Uruguay,Train,44,NA,85.4,59,100,0.013,0.53,0.05,1.07,9.69,6.94,14,13.9,30.7
2018-09-04,2018-09-04T10:30:00Z,RU4,Uruguay,Train,33,2.3,67,21,66,0.008,0.35,0.016,0.8,8.13,6.81,NA,13.2,18.2
2018-09-04,2018-09-04T10:40:00Z,RU5,Uruguay,Train,41,NA,82.5,48,96,0.012,0.59,0.052,1.1,10.18,7.05,18,14,34.3
2018-09-04,2018-09-04T10:45:00Z,RU6,Uruguay,Train,44,NA,85.4,97,100,0.011,0.54,0.057,1.07,9.45,7.13,8,14,29.9
2018-09-04,2018-09-04T11:00:00Z,RU7,Uruguay,Train,43,NA,84.2,18,130,0.012,0.58,0.048,1.12,9.8,7.09,17,14.2,32.7
2018-09-04,2018-09-04T11:30:00Z,RU8,Uruguay,Train,44,NA,86.5,55,100,0.012,0.69,0.099,1.15,9.72,7.3,6,14.5,28
2018-09-04,2018-09-04T13:30:00Z,RU0,Uruguay,Train,NA,NA,75.5,NA,100,NA,NA,NA,NA,9.64,7.04,30,14.6,29.9
2018-09-05,2018-09-05T08:50:00Z,RU9,Uruguay,Train,62,NA,120.6,52,99,0.011,0.72,0.064,1.12,10.3,7.37,5,14.7,25.2
2018-09-05,2018-09-05T09:20:00Z,RU11,Uruguay,Train,45,NA,87.5,55,92,0.01,0.52,0.045,0.96,9.62,7.21,11,14.2,40.5
2018-09-05,2018-09-05T09:35:00Z,RU12,Uruguay,Train,41,NA,78.2,50,88,0.012,0.53,0.045,1.03,9.85,7.14,24,14.2,57.8
2018-09-05,2018-09-05T09:45:00Z,RU13,Uruguay,Train,46,NA,91.7,34,99,0.014,0.61,0.11,1.1,9.71,7.19,13,14.3,42.1
2018-09-05,2018-09-05T09:50:00Z,RU10,Uruguay,Train,55,NA,101.7,65,98,0.014,0.66,0.059,1.09,9.92,7.32,5,14.1,29.7
2018-09-05,2018-09-05T10:30:00Z,RU15,Uruguay,Train,38,NA,75.2,50,110,0.012,0.63,0.045,1.16,10.09,6.88,45,14.3,76.4
2018-09-05,2018-09-05T10:47:00Z,RU14,Uruguay,Train,46,NA,91.1,72,110,0.012,0.63,0.069,1.07,9.87,7.09,13,14.3,33.6
2018-09-05,2018-09-05T11:00:00Z,RU16,Uruguay,Train,46,NA,92.3,57,97,0.013,0.63,0.075,1.06,10.39,7.34,NA,14.5,25.5
